Input_A6_024,Input_A3_016,Input_C_013,Input_A2_016,Input_A3_017,Input_C_050,Input_A6_001,Input_C_096,Input_A3_018,Input_A6_019,Input_A1_020,Input_A6_011,Input_A3_015,Input_C_046,Input_C_049,Input_A2_024,Input_C_058,Input_C_057,Input_A3_013,Input_A2_017,mean_abs_diff
5.3048133850097656e-05,0.017317821979522703,0.0006207573413848878,0.0019464302062988277,0.00833198308944702,0.001662445306777954,0.0019128656387329135,0.0015586221218109129,0.008682518005371093,0.0050982141494750974,0.29602333903312683,0.0009761364459991454,0.01273070573806763,0.00023068351745605465,0.00017314844131469727,0.0011944675445556639,0.0047099475860595715,0.006770596742630003,0.002050626039505005,0.004150440692901611,0.018809739887714387
0.0043784379959106445,0.0059077048301696775,0.000434823989868164,0.031751205921173094,0.004494588375091552,0.0016693723201751708,3.337860107421875e-06,0.0019156539440155027,0.00929783821105957,0.007579536437988282,0.12812822461128234,0.0007998557090759277,0.014962224960327147,0.00010363283157348638,6.421756744384765e-05,0.005304396152496338,0.0003945367336273195,0.0016763751506805417,0.0004922327995300294,0.015131275653839111,0.011724473602771759
4.292488098144552e-05,0.014754147529602052,0.00045761942863464366,0.002264418601989747,0.010439860820770266,0.0015331215858459465,3.337860107421875e-06,0.00018378138542175272,0.0123677134513855,0.005824911594390872,0.14733758568763733,0.00118359112739563,0.00031395673751831096,0.00012762708663940426,0.00018589334487915043,1.1781454086303919e-05,0.002402676820755005,0.003845759391784668,3.73206138610839e-05,0.012574779987335208,0.01079464046955109
7.90262222290037e-05,0.014973032474517825,0.00044036388397216807,0.017790069580078123,0.022598671913146975,0.003866409778594971,3.337860107421875e-06,0.0016452574729919432,0.011572160720825196,0.006586470603942872,0.07458758354187012,0.002250466823577881,0.0014953732490539523,0.0010677501678466798,0.0009268515586853027,7.115721702575725e-05,0.000579764127731322,0.021162125825881957,0.0033232705593109133,0.02848922252655029,0.010675418305397033
0.009289870262145996,0.007575960159301759,0.0005756068229675294,0.0067948484420776376,0.01781914472579956,0.0011646625995635988,0.008087134361267095,0.017890483140945435,0.0026606011390686024,0.002782790660858153,0.11276483535766602,0.0014731335639953614,0.007242757081985476,0.00011758303642272951,7.106838226318354e-05,0.0012236428260803227,0.0026001794338226317,0.0029980094432830832,0.0011952559947967529,0.0014892506599426258,0.010290840904712677
0.0001341104507446289,0.003729271888732913,0.0006755075454711913,0.013743133544921876,0.010726900100708009,9.565830230713612e-06,3.337860107421875e-06,0.0009391808509826658,0.00022206544876098716,0.009470331668853763,0.1306399703025818,0.003090653896331787,0.008932013511657715,0.00023224983215332034,3.786249160766598e-05,7.115721702575725e-05,0.002571784019470216,0.002598887920379638,0.002962533712387085,0.014314980506896974,0.010255274930000304
0.00010504245758056682,0.009148406982421878,0.000427582025527954,0.006247329711914065,0.010181517601013185,0.0011422045230865471,3.337860107421875e-06,0.0022338819503784184,0.023407857418060302,0.0028140759468078605,0.12213692665100098,0.0008626024723052978,0.0024306666851043705,0.0003527470588684082,0.0002788207054138184,1.1781454086303919e-05,0.0023633174896240255,0.000880005598068237,2.854251861572274e-05,0.004746057987213136,0.009490135254859925
6.455183029174805e-05,0.0031737971305847157,0.00027511000633239757,0.00024387121200561412,0.0023406553268432613,0.0009234967231750487,0.001857072114944458,0.010799884796142578,0.003914575576782226,0.002136189937591553,0.0657991051673889,0.0008024194240570069,0.030942459106445313,0.00021758303642272956,0.00017314844131469727,1.1781454086303919e-05,0.002346418857574464,0.010656484127044678,0.0005261085033416747,0.01936922311782837,0.007828696794509888
0.006211469173431397,0.00337508201599121,3.081083297729482e-05,0.010737559795379638,0.010142426490783691,0.0018309435844421386,3.337860107421875e-06,0.007548054456710815,0.004205565452575683,0.011819469928741458,0.06396162509918213,0.0019286315441131591,0.00036975741386413574,7.237291336059572e-05,0.0001141066551208496,0.014740087985992432,0.0009441070556640632,0.009438348054885864,0.00010718679428100598,6.399393081665122e-05,0.007382246851921082
0.020799596309661866,0.008854916095733642,0.000292574167251587,0.006626477241516113,0.0019505214691162114,0.0006435167789459227,0.0044213879108429,0.002118399143218994,0.005612235069274902,0.028597044944763186,0.03590059280395508,0.0003754117488861085,0.00560609698295593,0.00039418888092041015,0.0001289316177368164,0.001177927255630493,0.0003349416255950949,7.169008255004938e-05,0.0009980080127716066,0.015523841381072998,0.007021414976119996
6.455183029174805e-05,0.018140187263488768,0.00046096062660217277,0.0015029501914978032,0.0076738882064819325,0.001795156478881836,3.337860107421875e-06,0.002820988893508911,0.005016367435455322,0.004887671470642091,0.052327984571456904,0.0011802234649658204,0.02479282855987549,0.0001468329906463623,6.421756744384765e-05,7.115721702575725e-05,0.0017242527008056643,0.0034157865047454855,0.0005067071914672851,0.010739126205444337,0.006866758861541748
4.292488098144552e-05,0.01756474494934082,0.00033382391929626457,0.003359246253967288,0.004372687339782716,0.0021427435874938963,3.337860107421875e-06,0.009813427925109863,0.012411582469940188,0.0051143479347229015,0.054633378982543945,0.0011068203449249268,0.001117658615112302,8.269772529602057e-05,0.00010989742279052738,0.0020403766632080076,0.0002366547584533689,0.00984749937057495,0.0019597749710083007,0.008822309970855716,0.006755796797275546
0.00011444091796875,0.004058816432952882,0.0005168664455413819,0.0019143605232238778,0.0026426029205322277,0.0005134520530700685,3.337860107421875e-06,0.0072687757015228276,0.0022929000854492176,0.004380681514739991,0.08139949440956115,0.00029420042037963876,0.006779808998107911,8.582735061645483e-06,0.00018589334487915043,1.1781454086303919e-05,0.00028768730163574244,0.0058053250312805164,0.0024739842414855957,0.009591073989868165,0.006527203319072724
0.00010504245758056682,0.016690838336944583,0.0006243965625762939,0.0060262465476989754,0.0014792466163635262,2.3781538009644276e-05,3.337860107421875e-06,0.005388954877853394,0.00853505849838257,0.014854531288146972,0.007814818620681757,0.0005628087520599366,0.04446120977401734,3.068351745605467e-05,0.00022893161773681643,1.1781454086303919e-05,0.0006532194614410399,0.00396974515914917,0.0015499970912933349,0.005429832935333251,0.0059222231483459465
0.00012706756591796854,0.0012060713768005382,0.00010231614112854014,0.023510255813598634,0.01796684503555298,0.0019064328670501708,0.00048184037208556796,0.005367923974990845,0.010099391937255859,0.012123208045959472,0.01778233051300049,0.0014914612770080566,0.005370926856994626,0.0002720921516418457,0.0002788207054138184,0.00043796539306640604,0.0025424125194549556,0.0037869832515716566,0.0031324706077575683,0.009536473751068114,0.005876164507865905
4.292488098144552e-05,0.000938634872436523,0.000251297950744629,0.01661583662033081,0.010604112148284911,0.0012945072650909425,3.337860107421875e-06,0.002203216552734375,0.004899065494537353,0.007815270423889159,0.002575528621673595,0.0007238306999206544,0.04963573694229126,5.811119079589819e-06,0.0005268515586853027,2.0751953125000208e-05,0.005165733337402343,0.006519482135772706,0.0008211312294006349,0.006726076602935791,0.0058694569134712235
0.007894545793533325,0.0005955576896667508,0.0015438971519470216,0.005382499694824218,0.005953657627105716,0.0012642395496368407,3.337860107421875e-06,0.001593897342681885,0.00616791009902954,0.008737108707427978,0.034704709053039545,9.942936897277838e-05,0.02971872568130493,0.0003049336433410645,0.00028589334487915037,1.1781454086303919e-05,0.002167535066604614,0.004209307193756104,0.0009074685573577882,0.003616473674774169,0.005758145427703858
0.00010504245758056682,0.011314539909362792,0.0030993006229400634,0.003525702953338622,0.006626625061035157,0.003123799562454224,3.337860107421875e-06,0.004995783567428589,0.0016975808143615718,0.017504363059997557,0.03451983332633973,0.000919393539428711,0.002726476192474365,0.0003036328315734863,0.0005422468185424805,7.115721702575725e-05,0.0032953274250030517,0.0040816557407379155,0.0003640828132629396,0.013495733737945556,0.005615780775547028
4.292488098144552e-05,0.0018571424484252926,0.00046530842781066905,0.004530360698699951,0.0010332965850830076,0.0035648000240325927,0.007410287857055664,0.0015404117107391362,0.007396836280822754,0.004180481433868408,0.06873372197151184,0.0005252869129180908,0.004223036766052249,0.0005276270866394043,6.421756744384765e-05,1.1781454086303919e-05,0.0021949086189270023,0.001241647481918337,0.0005347511768341064,0.0005924201011657717,0.005533562474250794
0.00399612307548523,0.004760882854461669,0.0002552318572998048,0.00017447471618652066,0.004356167316436767,0.0019845800399780275,3.337860107421875e-06,0.0011892712116241457,0.010413873195648196,0.007823634147644046,0.026651507616043096,0.001330528736114502,0.016419966220855713,5.391168594360359e-06,1.4106655120849662e-05,0.008682667016983031,0.0026838169097900405,0.0027835266590118396,0.002107306003570557,0.002745854854583743,0.004919112405776979
6.455183029174805e-05,0.00688037395477295,0.0005473244190216065,0.009796836376190186,0.007211427688598632,0.00353021240234375,3.337860107421875e-06,0.008529633283615112,0.0021216583251953136,0.004724957942962647,0.0019981503486633245,0.0017214159965515136,0.04082636952400208,1.972880363464353e-05,0.0003289316177368164,1.1781454086303919e-05,5.214262008667106e-05,0.002412917852401733,0.0030938129425048828,0.0024465727806091304,0.004816106901168822
5.515336990356487e-05,0.0027625942230224618,0.0007103166580200194,0.004002599716186522,0.002708406448364259,0.00038030266761779775,3.337860107421875e-06,0.0014264488220214842,0.004861803054809571,0.0064750099182128915,0.032919579744338984,0.0012953321933746337,0.023775408267974855,0.00020363283157348632,0.0002642175674438477,7.115721702575725e-05,0.001584482431411743,0.001069719076156616,0.00039537930488586434,0.006514708995819091,0.004573979518413544
0.002914687395095825,0.017332773208618164,0.0021264336109161376,0.0064431118965148915,0.004511933326721191,0.00013147020339965808,3.337860107421875e-06,0.0019122564792633055,0.006950538158416748,0.001024525165557861,0.01840198040008545,0.0014003732204437257,0.008204805850982669,3.506107330322262e-05,0.00022117929458618168,7.115721702575725e-05,0.00019169878959655884,0.004930818080902101,0.0008069751262664796,0.0015566039085388172,0.003958586013317109
0.00010504245758056682,0.00043132066726684487,0.0025540969371795653,0.00023498296737670815,0.0036857008934021024,0.0026228523254394533,0.014640971422195434,0.003297667503356933,0.005269498825073243,0.00852911472320557,0.01640307903289795,0.0010338940620422364,0.0027260661125183133,2.7907848358154318e-05,0.0003211792945861816,0.000623593330383301,0.001993963718414307,0.0007604434490203846,0.0005960383415222169,0.004794261455535888,0.0035325837683677684
4.292488098144552e-05,0.00024668455123901326,0.0001700568199157716,0.0007504129409790037,0.0004838609695434568,0.000610752582550049,3.337860107421875e-06,0.0002924501895904541,0.000860323905944824,0.0004256176948547359,0.0013896524906158447,2.1956205368042075e-05,0.0015586602687835682,2.7907848358154318e-05,8.589334487915038e-05,2.0751953125000208e-05,0.0011344714164733885,1.3128519058228094e-05,0.000248330593109131,0.0010242962837219236,0.0004705735659599303
6.455183029174805e-05,0.0006201553344726551,9.894847869873057e-05,0.0006101632118225096,0.00043528318405151346,0.0001661357879638673,3.337860107421875e-06,0.0002687466144561772,0.0007403087615966801,4.0371417999267994e-05,0.000996541976928722,0.000165215253829956,1.896619796753346e-06,0.00045274705886840823,0.0001289316177368164,0.0023739635944366455,0.0008390498161315917,0.0006111197471618673,9.502339363098161e-05,0.00022200822830200154,0.0004467249894142157
0.0002478444576263436,0.0007722067832946766,0.0003064355850219726,0.000873785018920898,3.329992294311482e-05,0.0004970085620880126,3.337860107421875e-06,0.000684369802474976,0.00019114255905151346,0.0003738188743591317,1.3440847396850586e-05,0.0003035881519317628,0.000534682273864745,0.000504513692855835,0.00016421756744384764,0.0015848565101623524,0.0002741658687591547,3.822565078735393e-05,0.00017095971107482927,0.001269569396972656,0.0004420734548568724
6.455183029174805e-05,0.0005394124984741209,0.00026021218299865714,0.0012234854698181148,5.4786205291748255e-05,0.000592709302902221,3.337860107421875e-06,0.0004985237121582029,0.0007462787628173817,0.001161077022552491,0.0007413744926452748,0.0004568316936492921,0.00025494813919067424,6.931648254394538e-05,6.421756744384765e-05,9.42707061767599e-06,0.0006296072006225575,0.00044338417053222876,0.0001351914405822753,0.0008192563056945799,0.000438396470546723
6.455183029174805e-05,0.000755953788757327,0.000427582025527954,0.00033979415893554965,9.634256362914956e-05,0.00038789486885070813,3.337860107421875e-06,0.0004529547691345219,0.00030358791351318276,0.00023879766464233315,0.0006329655647277777,0.0001673915386199952,0.0011587619781494168,8.269772529602057e-05,0.0001141066551208496,0.001437325477600098,0.0010046355724334724,0.00020293021202087355,9.586191177368177e-05,0.0004990315437316886,0.0004233252811431885
0.00013727903366088888,0.0009262967109680172,0.00027997112274169914,0.0010266804695129392,0.00020568609237670878,0.00042870712280273365,0.0005301010608673162,0.000590760707855225,0.0005890631675720213,0.00047722578048706166,0.0002053201198577992,2.9078245162963805e-05,0.0010143411159515385,0.0002941888809204102,0.00010989742279052738,9.42707061767599e-06,0.0002818670272827159,0.0006306800842285146,0.00012458181381225578,0.0004020142555236812,0.00041465836524963467
6.455183029174805e-05,2.5839805603028454e-05,0.0001229095458984376,0.00012364864349365123,0.0005296373367309568,0.0001097145080566405,0.00032137274742127797,0.0007750284671783451,0.0005222368240356441,0.001381545066833495,6.554722785950817e-05,6.0668706893920836e-05,0.0004825282096862782,0.0006732537746429444,0.00032685155868530263,7.115721702575725e-05,0.0005400295257568348,0.00025497031211852914,0.000817392349243164,0.000949113368988036,0.0004108998513221751
6.455183029174805e-05,0.0003667950630188016,0.00025690412521362296,0.0002320885658264188,0.00018779277801513755,0.0008206205368041994,3.337860107421875e-06,0.00021146774291992167,0.00019886255264282143,0.0005014157295227042,0.0013541519641876165,0.0008749237060546875,0.0011391437053680422,0.00012790784835815436,0.00018589334487915043,0.00015790224075317404,0.00031156969070434554,0.0006287071704864505,0.0002825179100036622,0.00027875900268554965,0.0004092656683921815
0.002094874382019043,0.000260043144226077,0.0003125748634338378,0.0005793786048889152,0.00013376474380492887,3.742694854736318e-05,3.337860107421875e-06,0.0002990555763244633,0.00028094768524170033,0.0007820940017700187,0.00018417835235595703,0.0003771998882293702,0.001200495958328246,0.0002677501678466797,0.0001141066551208496,0.00017125368118286154,0.0001499660015106194,0.0005637590885162365,5.782866477966296e-05,0.00026230812072754184,0.00040661721944808965
7.90262222290037e-05,0.0007815146446228036,0.0003870806694030761,0.0009156751632690419,0.0017368674278259305,0.0005643746852874755,3.337860107421875e-06,7.66110420227055e-05,7.126808166503865e-05,0.0004238677024841313,0.0003998041152954157,0.00029038572311401376,0.0006230664253234867,0.0002428421974182129,0.00022893161773681643,0.000548889636993408,4.1349411010742354e-05,0.0005327436923980716,0.0001389262676239015,1.2836456298827292e-05,0.0004049699521064762
0.0013461804389953615,0.00013462543487548911,0.0003461918830871581,7.657051086425865e-05,0.0005662155151367199,0.0005000483989715575,3.337860107421875e-06,0.0002861821651458738,0.0006212210655212394,0.00011734962463379184,0.0012363731861114446,4.170155525207511e-05,0.0007776713371276858,0.00042674622535705564,0.0001289316177368164,7.115721702575725e-05,0.0006756436824798583,0.0003113036155700695,0.000347900152206421,7.840156555175698e-05,0.0004046876525878906
7.90262222290037e-05,0.0007269263267517118,0.00041708827018737803,0.0002026939392089852,0.00031844854354858357,3.790926933288502e-05,3.337860107421875e-06,0.00040955305099487326,0.0012196087837219247,0.0012665200233459468,0.00035184621810913086,9.26764011383056e-05,0.000882139205932617,8.027119636535641e-05,8.589334487915038e-05,1.1781454086303919e-05,0.00012711906433105456,0.0005635850429534933,0.0011160807609558107,6.332159042358315e-05,0.000402791328430176
0.002095897197723389,0.0002453804016113309,0.000345029592514038,0.00018266677856445396,0.0004056477546691903,0.0003660571575164794,3.337860107421875e-06,0.00044762015342712444,0.0006044125556945792,0.00010799169540405551,0.0007755815982818659,0.0007454800605773927,0.0006659722328186037,0.00030451369285583495,7.106838226318354e-05,6.210803985595703e-05,1.7143726348875857e-05,0.0002468729019165037,0.00017099356651306165,4.4486522674559714e-05,0.00039541309356689507
0.0001376461982727055,0.00027988195419311607,0.0005098662376403808,0.0009919881820678739,0.00041399478912353474,0.0008992464542388915,3.337860107421875e-06,9.566545486450195e-05,0.0011122107505798368,0.0005729675292968778,0.0002582967281341553,0.000622992515563965,0.0003336954116821278,2.4736261367797876e-05,0.0001141066551208496,0.00011940836906433085,0.00037776279449463004,0.0004006021022796638,0.0005870895385742189,3.967523574829185e-05,0.00039475855112075856
0.00013727903366088888,0.00017879486083984333,0.0004355955123901368,4.6172142028809426e-05,0.0002429986000061033,0.0003858458995819091,0.0010818886756897017,0.00021085143089294434,0.00021733760833740276,0.00035611867904663044,0.00017483234405518688,6.369590759277427e-06,0.0012870121002197255,0.00012762708663940426,0.0001141066551208496,0.00044228672981262186,0.0012048265933990478,0.00024681138992309684,0.0008085410594940185,3.8783550262450756e-05,0.0003872039771080025
4.292488098144552e-05,0.001094686985015872,0.0003714311122894288,0.00019499778747558705,0.0004424238204956063,0.000694403648376465,3.337860107421875e-06,0.0008358359336853027,0.0008075714111328153,0.00016819238662720004,0.00027501583099365234,0.0004825930595397949,0.00014112353324890158,0.00019548630714416506,0.00022893161773681643,1.1781454086303919e-05,0.0004258534908294677,0.00048196458816528176,0.00027407026290893546,0.0005657553672790555,0.000386919066905976
4.292488098144552e-05,0.00022094249725342074,0.00023803925514221183,0.001161980628967288,5.818367004394552e-05,1.6927003860474354e-05,3.337860107421875e-06,0.0007246434688568115,0.0010582113265991209,0.0001744532585144041,0.00043964385986328125,0.0004246871471405029,0.00011708140373230258,0.0004824169635772705,0.0003289316177368164,0.0004205894470214848,0.00036667227745056097,0.000258891344070436,0.0004631159305572511,0.0006978321075439449,0.0003849752974510198
0.00018073081970214865,0.0009624671936035167,0.00039545512199401847,0.0002620530128479015,0.00022111415863037068,0.00015028834342956533,3.337860107421875e-06,3.118395805358845e-05,0.00029637336730957073,0.0012404799461364774,0.0009053289890289251,0.00022508883476257333,0.0006732726097106942,2.762708663940432e-05,0.00010989742279052738,0.00043168544769287,0.0007363023757934566,0.00014401507377624634,0.00033106184005737317,0.0002906107902526864,0.00038091871261596683
0.00011444091796875,6.446361541748158e-05,0.00030771374702453624,0.0005811953544616697,0.001464715003967285,0.0004640173912048339,0.0004962456226348944,2.1347999572754114e-05,5.857229232788044e-05,0.00043218374252319315,0.00044294595718383234,0.0009006607532501222,0.0006868028640747079,6.931648254394538e-05,7.882070541381835e-05,0.0001135277748107906,0.0004163446426391597,0.0006163229942321782,3.5681724548340676e-06,0.0002484011650085438,0.00037908035993576057
0.000353822708129883,0.00016555309295654408,0.00172275710105896,0.0006010913848876961,0.0007080841064453121,0.00019969320297241223,3.337860107421875e-06,6.916046142578167e-05,2.3651123046870837e-06,0.0006243395805358883,0.0009778738021850586,0.00019972705841064461,0.0002559614181518559,2.762708663940432e-05,0.00012117929458618163,0.00034874677658081055,0.0002047710418701179,0.00035595822334289623,6.874179840087903e-05,0.0005518507957458507,0.00037813209533691424
0.0004421877861022945,0.0005181312561035184,0.0002952861785888673,0.0004042863845825223,0.00021372079849243247,0.0006063532829284667,3.337860107421875e-06,0.00010478496551513672,0.000789213180541995,0.00019534587860107339,5.888938903808594e-05,0.00018420004844665536,0.0003893864154815678,0.00029681081771850575,2.1179294586181588e-05,0.001422662734985352,4.519176483154183e-05,0.00014478588104248,0.0008434991836547851,0.0005627679824829097,0.00037710105419158966
6.455183029174805e-05,0.0003961539268493644,0.00039789557456970225,0.0003043794631958016,0.0006396389007568351,0.000556022644042968,3.337860107421875e-06,0.0005435538291931157,0.00011799573898315513,9.562730789184487e-05,0.00018151998519896906,0.00038284468650817867,0.00196864128112793,8.648600578308103e-05,2.8931617736816396e-05,7.115721702575725e-05,0.0002885732650756839,0.0007074801921844454,3.243303298950187e-05,0.0006044793128967274,0.0003735851836204524
4.292488098144552e-05,0.00010060071945190707,0.00021577692031860343,0.0005449533462524442,0.00010897874832153237,0.0004057254791259776,3.337860107421875e-06,0.00025836586952209493,0.0007914781570434598,0.0020632624626159696,7.659196853637695e-06,0.0008627820014953614,0.00011556267738342327,0.0002720921516418457,0.0002548166275024414,0.00016925692558288595,0.0003513402938842766,0.0004813365936279304,1.4207601547241294e-05,0.00034889698028564564,0.00037066777467727733
4.292488098144552e-05,0.0011111998558044432,0.0003710436820983888,0.0006499576568603505,0.0004174017906188963,0.00010205936431884749,3.337860107421875e-06,0.0005192160606384277,0.00019351720809936482,0.00028739452362060505,0.00015881657600402832,0.00012918424606323236,8.640789985656788e-05,0.00036493892669677724,0.00017882070541381834,0.001161562442779541,0.000104531049728393,3.250002861023005e-05,0.0002171816825866698,0.001273660659790038,0.0003702828550338743
6.9642066955564325e-06,0.0004519009590148934,0.0001051175594329835,0.0001539301872253429,0.00036070585250854575,2.3948192596435526e-05,3.337860107421875e-06,0.00028087615966796917,0.0004936146736145008,0.00041637897491455036,0.002525877952575639,0.0005093948841094972,0.0007769465446472168,0.00017296895980834968,0.00019010257720947265,0.00015790224075317404,0.0001759789943695069,2.4076557159423894e-05,0.00038929152488708513,0.00012716531753539928,0.00036732400894164824
4.292488098144552e-05,0.00011306047439575174,0.0006541988849639892,5.523443222045857e-05,0.00130986213684082,1.2109231948852434e-05,3.337860107421875e-06,0.00037137627601623556,0.00033692598342895466,0.0012184286117553709,0.00030292272567750134,0.00026582050323486345,0.0012990331649780276,3.735585212707516e-05,0.0001289316177368164,7.115721702575725e-05,0.00018325142860412598,0.00014115734100341793,9.099864959716784e-05,0.0006806755065917967,0.0003659381389617925
4.292488098144552e-05,0.00043413162231445424,0.0001279759407043458,0.00010768651962280232,0.00027034759521484333,0.00015685334205627435,3.337860107421875e-06,0.0002058839797973635,0.0005273628234863277,0.001008787155151368,0.000848197937011741,6.948137283325183e-05,0.002352722883224488,0.00010768594741821294,1.4106655120849662e-05,7.115721702575725e-05,5.046820640563967e-05,0.00016931715011596685,5.654716491699206e-05,0.0006720924377441404,0.00036485343456268434
0.0001569378376007069,3.726482391357144e-05,0.00012636661529541026,0.0003545665740966805,0.00037800073623657504,0.00026914000511169423,3.337860107421875e-06,0.0002348613739013676,0.00023464202880859458,2.3930072784422718e-05,0.0010363221168518122,4.968881607055747e-06,0.0008902931213378915,0.00015186619758605956,0.0003357824325561523,8.012771606445354e-05,0.000705317974090576,0.0006314916610717786,0.0006114881038665771,0.00100264072418213,0.0003634673428535466
0.0001341104507446289,0.00025919198989868275,0.00037012314796447746,0.0008366584777832059,3.2114982604983244e-05,0.0003449931144714341,0.0004985296726226773,0.0007686412334442141,0.0003213095664978023,0.0007419991493225093,0.00015398859977722168,0.0004514672756195069,4.2985677719115795e-05,0.0005472529411315917,0.00012685155868530276,1.1781454086303919e-05,0.0004030141830444339,0.00031145048141479476,0.00025354599952697766,0.000656566619873046,0.0003633288288116455
0.0001341104507446289,0.00019692182540893832,4.137754440307513e-06,8.680582046508706e-05,6.951093673705777e-05,0.00036881732940673845,0.0005938744544982943,0.0008590817451477051,0.0006018495559692374,0.00018455743789672768,0.0014465987682342474,0.0007195513248443603,0.00035570859909057895,0.00046931648254394534,9.897422790527337e-06,6.88338279724119e-05,0.00013282227516174527,0.0002299311161041255,0.00025423145294189466,0.0004742026329040555,0.00036303806066513073
4.292488098144552e-05,0.0006574797630310054,0.00043294310569763194,0.0006135988235473622,9.019374847412526e-06,0.00032645535469055104,3.337860107421875e-06,0.0013446402549743657,4.095792770385763e-05,0.0005688571929931639,0.0005781650543212891,0.0010018992424011232,5.922913551330289e-05,0.000204513692855835,0.00022893161773681643,1.1781454086303919e-05,0.00019931316375732411,0.0003338916301727293,0.00034279036521911617,0.0002462768554687498,0.0003623503375053404
